,ID Iklan,Merk,Model,Tahun,Jenis,Pintu,Kapasitas,Transmisi,BBM,Tipe Penjual,Boleh Nego,Test Drive,Loc,Price,Kilometer,CC Mesin,Airbags,Tenaga mesin,Jumlah Gigi
190,119418,Toyota,Hilux,2015,Truck,,,Manual,Diesel,Owner,Yes,Yes,Semarang,100.000.000,44000,,,,
191,119417,Honda,City,2015,Sedan,,,Matic,Bensin,Owner,Yes,Yes,Semarang,95.000.000,28000,,,,
192,119416,Toyota,Kijang Innova,2018,MPV,5,7 penumpang,Matic,Bensin,Owner,Yes,Yes,Bekasi,120.000.000,,,2,,
193,119415,Honda,Jazz,2020,City Car,,,Matic,Bensin,Owner,Yes,Yes,Semarang,115.000.000,11000,,,,
194,119414,Toyota,Hilux,2013,SUV,5,5 penumpang,Matic,Diesel,Owner,Yes,Yes,Bekasi,93.000.000,34000,,2,,
195,114447,Toyota,Hilux,2016,SUV,4,5 penumpang,Matic,Diesel,Owner,No,No,Jakarta Utara,191.750.000,140000,2400,,,
196,104541,Isuzu,Panther,1997,SUV,5,7 penumpang,Manual,Diesel,Owner,Yes,No,Ciamis,33.900.000,300000,2500,,58 HP,5
197,103877,Toyota,Hilux,2014,,2,2 penumpang,Manual,Diesel,Owner,Yes,Yes,Sleman,165.000.000,62000,25,2,25 HP,5
198,119413,Toyota,Hilux,2012,SUV,5,5 penumpang,Manual,Diesel,Owner,Yes,Yes,Bekasi,92.000.000,,,2,,
199,119412,Honda,Mobilio,2017,MPV,5,7 penumpang,Matic,Bensin,Owner,Yes,Yes,Bekasi,100.000.000,,,2,,
200,119411,Nissan,Grand Livina,2016,MPV,5,7 penumpang,Matic,Bensin,Owner,Yes,Yes,Bekasi,96.000.000,,,2,,
201,119410,Ford,Ranger,2013,SUV,2,2 penumpang,Manual,Diesel,Owner,Yes,Yes,Bekasi,92.000.000,,,2,,
202,119409,Suzuki,Ertiga,2014,Minibus,4,7 penumpang,Manual,Bensin,Owner,Yes,Yes,Cianjur,120.000.000,89832,1,2,1373 PS,5
203,119408,Nissan,X-Trail,2008,SUV,4,5 penumpang,Matic,Bensin,Owner,No,No,Jakarta Selatan,102.000.000,100000,2500,,,
204,119407,Honda,CR-V,2017,SUV,4,5 penumpang,Matic,Bensin,Owner,Yes,Yes,Sleman,405.000.000,70000,1500,3,1500 HP,3
205,119406,Honda,CR-V,2013,SUV,5,5 penumpang,Matic,Bensin,Owner,Yes,Yes,Bekasi,90.000.000,,,4,,
206,119405,Honda,,2013,SUV,5,5 penumpang,Matic,Bensin,Owner,Yes,Yes,Bekasi,87.000.000,,,4,,
207,119404,Honda,Rush,2013,SUV,5,5 penumpang,Matic,Bensin,Owner,Yes,Yes,Bekasi,95.000.000,,,4,,
208,104328,Mitsubishi,L 300,2018,Truck,2,2 penumpang,Manual,Diesel,Owner,Yes,No,Semarang,152.500.000,7000,,,,
209,102036,Mercedes-Benz,E-Class,2008,Sedan,4,5 penumpang,Matic,Bensin,Owner,Yes,Yes,Jakarta Selatan,170.000.000,105000,2500,4,,5
210,103721,Toyota,Agya,2014,City Car,4,5 penumpang,Matic,Bensin,Owner,No,No,Jakarta Selatan,87.500.000,48000,1000,,,
211,119403,Toyota,Avanza Veloz,2014,MPV,5,7 penumpang,Matic,Bensin,Owner,Yes,Yes,Bekasi,92.000.000,,,2,,
212,119402,Toyota,,2014,MPV,5,7 penumpang,Matic,Bensin,Owner,Yes,Yes,Bekasi,100.000.000,,,2,,
213,119401,Toyota,Avanza 1.3 E,2014,MPV,5,7 penumpang,Matic,Bensin,Owner,Yes,Yes,Bekasi,96.000.000,,,2,,
214,119400,Toyota,Avanza 1.3 E,2014,MPV,5,7 penumpang,Matic,Bensin,Owner,Yes,Yes,Bekasi,150.000.000,,,2,,
215,119399,Honda,Mobilio,2018,MPV,,,Matic,Bensin,Owner,Yes,Yes,Semarang,86.000.000,22000,,,,
216,119398,Honda,Jazz,2014,City Car,,,Matic,Bensin,Owner,Yes,Yes,Semarang,80.000.000,50000,,,,
217,119397,Toyota,Calya,2016,MPV,,,Matic,Bensin,Owner,Yes,Yes,Semarang,65.000.000,49000,,,,
218,119396,Mini,Couper Countryman,2011,Hatcback,4,,Matic,Bensin,Owner,No,No,Jakarta Utara,365.000.000,20000,1600,,,
219,119395,Toyota,Rush,,,,,Matic,Bensin,Owner,No,Yes,Jambi,90.000.000,,,,,
220,119394,Honda,HR-V,,,,,Matic,Bensin,Owner,No,Yes,Jambi,80.000.000,,,,,
221,104620,Suzuki,Ertiga,2014,MPV,4,7 penumpang,Manual,Bensin,Owner,No,No,Jakarta Selatan,123.000.000,,1400,,,
222,103736,Mazda,2,2011,MPV,4,7 penumpang,Matic,Bensin,Owner,No,No,Jakarta Timur,78.500.000,,1500,,,
223,100079,Toyota,Kijang Innova E 2.0,2013,Minibus,4,7 penumpang,Manual,Bensin,Owner,No,No,Jakarta Timur,125.000.000,,2000,,,
224,119393,Mitsubishi,Pajero,,,,,Matic,Bensin,Owner,No,Yes,Jambi,120.000.000,,,,,
225,119392,Mitsubishi,Xpander,,,,,Matic,Bensin,Owner,No,Yes,Jambi,90.000.000,,,,,
226,119391,Toyota,Rush,,,,,Matic,Bensin,Owner,No,Yes,Jambi,80.000.000,,,,,
227,119390,Toyota,Avanza Veloz,,,,,Matic,Bensin,Owner,No,Yes,Jambi,90.000.000,,,,,
228,119389,Toyota,Fortuner,,,,,Matic,Bensin,Owner,No,Yes,Jambi,70.000.000,,,,,
229,119388,Toyota,Rush,,,,,Matic,Bensin,Owner,No,Yes,Jambi,90.000.000,,,,,
230,119387,Toyota,Fortuner,,,,,Matic,Bensin,Owner,No,Yes,Jambi,90.000.000,,,,,
231,119386,Toyota,Fortuner,,,,,Matic,Bensin,Owner,No,Yes,Jambi,130.000.000,,,,,
232,119385,Honda,HR-V,,,,,Matic,Bensin,Owner,No,Yes,Jambi,90.000.000,,,,,
233,119384,Honda,HR-V,,,,,Manual,Bensin,Owner,No,Yes,Jambi,110.000.000,,,,,
234,103933,Toyota,Calya,2017,MPV,4,7 penumpang,Matic,Bensin,Owner,No,No,Jakarta Selatan,104.500.000,40000,1200,,,
235,100350,Honda,Mobilio,2015,MPV,5,7 penumpang,Matic,Bensin,Owner,Yes,No,Sleman,157.000.000,30000,1500,,,
236,104136,Toyota,Land Cruiser,2013,SUV,4,7 penumpang,Matic,Diesel,Owner,No,No,Jakarta Utara,1.000.000.000,90000,4500,,,
237,119383,Toyota,Kijang Innova,,,,,Matic,Bensin,Owner,No,Yes,Jambi,80.000.000,,,,,
238,119382,Daihatsu,Terios R Adventure,,,,,Matic,Bensin,Owner,No,Yes,Jambi,90.000.000,,,,,
239,119381,Toyota,Rush,,,,,Matic,Bensin,Owner,No,Yes,Jambi,90.000.000,,,,,
240,119380,Mitsubishi,Xpander,,,,,Matic,Bensin,Owner,No,Yes,Jambi,110.000.000,,,,,
241,119379,Honda,HR-V,,,,,Matic,Bensin,Owner,No,Yes,Jambi,90.000.000,,,,,
242,119378,Honda,CR-V,2015,SUV,4,5 penumpang,Matic,Bensin,Owner,Yes,Yes,Sleman,305.000.000,22000,2400,3,2400 HP,3
243,119377,Toyota,Avanza S VVT-i 1.3,2010,,,,Manual,Bensin,Owner,No,Yes,Banda Aceh,50.000.000,,,,,
244,119376,Toyota,Avanza S VVT-i 1.3,2010,,,,Manual,Bensin,Owner,No,Yes,Banda Aceh,55.000.000,,,,,
245,119375,Daihatsu,Xenia Li,2011,,,,Manual,Bensin,Owner,No,Yes,Banda Aceh,60.000.000,,,,,
246,119374,Daihatsu,Xenia Li,2004,,,,Manual,Bensin,Owner,No,Yes,Banda Aceh,45.000.000,,,,,
247,109368,Mitsubishi,Pajero Sport,2010,SUV,4,7 penumpang,Matic,Diesel,Owner,No,No,Jakarta Utara,188.500.000,,2500,,,
248,102024,Toyota,Land Cruiser Prado,2003,SUV,4,5 penumpang,Matic,Bensin,Owner,No,No,Jakarta Timur,179.000.000,,2700,,,
249,104214,Toyota,Altis,2011,Sedan,4,5 penumpang,Matic,Bensin,Owner,No,No,Bekasi,130.000.000,,2000,,,
250,119373,Honda,Mobilio,2016,,,,Manual,Bensin,Owner,No,Yes,Banda Aceh,75.000.000,,,,,
251,119372,Toyota,Hilux,2017,Truck,5,5 penumpang,Manual,Diesel,Owner,Yes,Yes,Surabaya,100.000.000,,,2,,
252,119371,Toyota,Hilux,2015,Truck,5,5 penumpang,Manual,Diesel,Owner,Yes,Yes,Surabaya,97.000.000,,,2,,
253,119370,Mitsubishi,Xpander,2018,MPV,5,7 penumpang,Matic,Bensin,Owner,Yes,Yes,Surabaya,100.000.000,,,2,,
254,119369,Honda,Freed,2014,MPV,5,7 penumpang,Matic,Bensin,Dealer,No,Yes,Jakarta Timur,165.000.000,80000,1500,2,,7
255,119368,Honda,Jazz,2016,Hatcback,5,5 penumpang,Matic,Bensin,Dealer,No,Yes,Jakarta Timur,185.000.000,50000,1500,2,,7
256,119367,Mitsubishi,Xpander,2019,MPV,,,Matic,Bensin,Owner,Yes,Yes,Semarang,110.000.000,20000,,,,
257,119366,Daihatsu,,2019,MPV,,,Manual,Bensin,Owner,Yes,Yes,Semarang,87.000.000,23000,,,,
258,119365,Toyota,Calya,2019,MPV,,,Manual,Bensin,Owner,Yes,Yes,Semarang,85.000.000,22000,,,,
259,119364,Honda,CR-V,2013,SUV,,,Matic,Bensin,Owner,Yes,Yes,Semarang,92.000.000,41000,,,,
260,103497,Toyota,Avanza 1.3 G,2011,MPV,4,7 penumpang,Matic,Bensin,Owner,No,No,Bogor Kabupaten,95.000.000,,1300,,,
261,103960,Peugeot,RCZ,2013,Sedan,2,5 penumpang,Matic,Bensin,Owner,Yes,Yes,Sleman,465.000.000,24000,1600,4,1600 HP,2
262,103971,Hyundai,Tucson,2011,MPV,4,5 penumpang,Matic,Bensin,Owner,Yes,Yes,Sleman,149.000.000,100,20,2,20 HP,2
263,119363,Toyota,Kijang Innova G 2.0,2016,MPV,,,Manual,Bensin,Owner,Yes,Yes,Semarang,90.000.000,28000,,,,
264,119362,Toyota,Avanza 1.3 G,2019,MPV,,,Manual,Bensin,Owner,Yes,Yes,Semarang,86.000.000,18000,,,,
265,119361,Toyota,Kijang Innova Venturer,2017,MPV,,,Matic,Diesel,Owner,Yes,Yes,Semarang,95.000.000,22000,,,,
266,119360,Toyota,Avanza Veloz,2019,MPV,,,Manual,Bensin,Owner,Yes,Yes,Semarang,88.000.000,19009,,,,
267,119359,Honda,CR-V,2017,SUV,,,Matic,Bensin,Owner,Yes,Yes,Semarang,98.000.000,30000,,,,
268,119358,Toyota,Avanza Veloz,2015,MPV,,,Matic,Bensin,Owner,Yes,Yes,Semarang,78.000.000,4400,,,,
269,119357,Toyota,Camry 2.4 G,2004,Sedan,4,5 penumpang,Matic,Bensin,Owner,No,No,Jakarta Barat,55.000.000,,2400,,,
270,119356,Toyota,Hilux,2012,,,,Manual,Bensin,Owner,No,Yes,Banda Aceh,65.000.000,,,,,
271,119355,Toyota,Hilux,2013,,,,Manual,Bensin,Owner,No,Yes,Banda Aceh,70.000.000,,,,,
272,119354,Toyota,Hilux,2018,,,,Manual,Bensin,Owner,No,Yes,Banda Aceh,95.000.000,,,,,
273,102103,Jeep,Wrangler,2012,Jip,4,5 penumpang,Matic,Bensin,Owner,Yes,Yes,Sleman,698.000.000,28,36,5,36 HP,2
274,114835,Toyota,Fortuner,2014,SUV,4,7 penumpang,Matic,Bensin,Owner,No,No,Jakarta Timur,265.000.000,85000,2700,,,
275,103546,Honda,,2018,SUV,4,7 penumpang,Matic,Bensin,Owner,No,No,Jakarta Timur,399.000.000,,1500,,,
276,119353,Toyota,Kijang Innova G CaptSeat,2011,MPV,4,7 penumpang,Manual,Bensin,Owner,No,No,Bandung,160.000.000,13000,2000,,,
277,119352,Honda,Jazz,2018,,4,5 penumpang,Manual,Diesel,Owner,Yes,Yes,Semarang,93.000.000,19324,,2,,5
278,119351,Toyota,Kijang Innova,,,4,5 penumpang,Matic,Bensin,Owner,Yes,Yes,Semarang,130,17983,,2,,5
279,119350,Toyota,Hilux,2017,Truck,,,Manual,Diesel,Owner,Yes,Yes,Semarang,90.000.000,27000,,,,
280,119349,Toyota,Avanza 1.3 G,2016,Minibus,4,,Manual,Diesel,Owner,No,Yes,Banda Aceh,65.000.000,51000,,,,
281,119348,Toyota,Rush,2016,Minibus,4,,Manual,Diesel,Owner,No,Yes,Banda Aceh,75.000.000,51000,,,,
282,119347,Toyota,Hilux,2017,Truck,,,Manual,Diesel,Owner,Yes,Yes,Semarang,80.000.000,30000,,,,
283,119346,Toyota,Rush,2016,Minibus,4,,Manual,Diesel,Owner,No,Yes,Banda Aceh,75.000.000,51000,,,,
284,119345,Toyota,Rush,2014,Minibus,,,Manual,Bensin,Owner,No,Yes,Banda Aceh,65.000.000,51000,,,,
285,119344,Toyota,Rush,2016,Minibus,,,Manual,Bensin,Owner,No,No,Banda Aceh,Penjual,41000,,,,
286,109368,Mitsubishi,Pajero Sport,2010,SUV,4,7 penumpang,Matic,Diesel,Owner,No,No,Jakarta Utara,188.500.000,,2500,,,
287,103894,Toyota,Rush,2010,MPV,5,7 penumpang,Manual,Bensin,Owner,Yes,Yes,Sleman,127.500.000,90,15,2,15 HP,5
288,103593,Mercedes-Benz,E 260,2003,Sedan,4,5 penumpang,Matic,Bensin,Owner,No,No,Bekasi,92.000.000,,1500,,,
289,119343,Toyota,Kijang Innova,2008,Minibus,,,Manual,Bensin,Owner,No,Yes,Banda Aceh,45.000.000,36000,,,,
290,119342,Honda,CR-V,2018,Minibus,,,Manual,Bensin,Owner,No,Yes,Banda Aceh,65.000.000,36000,,,,
291,119341,Toyota,Rush,2018,Minibus,,,Manual,Bensin,Owner,No,Yes,Banda Aceh,75.000.000,36000,,,,
292,119340,,,2017,,,,Manual,Bensin,Owner,No,Yes,Banda Aceh,60.000.000,41000,,,,
293,119339,,,2018,,,,Manual,Bensin,Owner,No,Yes,Banda Aceh,80.000.000,33000,,,,
294,119338,,,2018,,,,Manual,Bensin,Owner,No,Yes,Banda Aceh,85.000.000,32000,,,,
295,119337,Toyota,Avanza 1.3 G,2017,MPV,5,7 penumpang,Matic,Bensin,Owner,Yes,Yes,Surabaya,100.000.000,,,2,,
296,119336,Honda,Jazz,2017,Hatcback,5,5 penumpang,Matic,Bensin,Owner,Yes,Yes,Surabaya,100.000.000,,,2,,
297,119335,Daihatsu,Terios TX,2016,Minibus,5,7 penumpang,Manual,Bensin,Owner,Yes,Yes,Surabaya,97.000.000,,,2,,
298,119334,Mitsubishi,Lancer,1989,Sedan,4,5 penumpang,Manual,Bensin,Owner,No,No,Jakarta Timur,33.000.000,257320,1500,,,
299,104407,Suzuki,Ertiga,20133,MPV,4,7 penumpang,Manual,Bensin,Owner,No,No,Bogor Kabupaten,118.000.000,,1400,,,
300,104080,Toyota,FJ40,1970,Jip,3,5 penumpang,Manual,Bensin,Owner,Yes,Yes,Sleman,215.000.000,222,30,,30 HP,2
301,101358,Honda,All New Jazz RS,2014,City Car,4,5 penumpang,Matic,Bensin,Owner,Yes,Yes,Sleman,200.000.000,80,15,2,15 HP,2
302,119333,Honda,CR-V,2012,SUV,4,5 penumpang,Matic,Bensin,Owner,No,No,Jakarta Timur,150.000.000,121300,2400,2,,
303,119332,Toyota,Fortuner,2017,SUV,5,7 penumpang,Matic,Diesel,Dealer,No,Yes,Jakarta Timur,390.000.000,16000,2400,2,,7
304,119331,Mitsubishi,Pajero Sport,2015,SUV,4,7 penumpang,Matic,Bensin,Owner,No,No,Jakarta Barat,315.000.000,80000,2400,,,
305,119330,Toyota,Fortuner,2012,SUV,5,7 penumpang,Manual,Diesel,Dealer,No,Yes,Jakarta Timur,234.000.000,99000,2500,2,,6
306,119329,Toyota,Avanza 1.3 G,2016,MPV,5,7 penumpang,Manual,Bensin,Owner,Yes,Yes,Surabaya,97.000.000,,,2,,
307,119328,Toyota,Kijang Innova G 2.4,2017,MPV,5,7 penumpang,Matic,Diesel,Owner,Yes,Yes,Surabaya,100.000.000,,,2,,
308,119327,Toyota,Hilux,2016,Truck,2,2 penumpang,Manual,Diesel,Owner,Yes,Yes,Surabaya,97.000.000,,,2,,
309,119326,Toyota,Hilux,2020,Truck,,,Matic,Diesel,Owner,Yes,Yes,Semarang,160.000.000,12000,,,,
310,119325,Toyota,Hilux,2019,Truck,,,Matic,Diesel,Owner,Yes,Yes,Semarang,135.000.000,17000,,,,
311,119324,Toyota,Hilux,2018,Truck,,,Matic,Diesel,Owner,Yes,Yes,Semarang,110.000.000,22000,,,,
312,104484,Toyota,Alphard,2008,Minibus,4,7 penumpang,Matic,Bensin,Owner,Yes,Yes,Sleman,245.000.000,65000,24,5,24 HP,2
313,104167,Nissan,Livina,2013,MPV,4,5 penumpang,Manual,Bensin,Owner,Yes,No,Malang Kabupaten,118.000.000,117,1500,2,,6
314,103606,Mercedes-Benz,C 180,2003,Sedan,4,5 penumpang,Matic,Bensin,Owner,Yes,Yes,Tangerang Selatan,120.000.000,80000,1800,2,,5
315,119323,Ford,Ranger,2012,Truck,,,Manual,Diesel,Owner,Yes,Yes,Semarang,80.000.000,,,,,
316,119322,Toyota,Avanza Veloz,2018,,4,5 penumpang,Matic,Bensin,Owner,Yes,Yes,Semarang,86,17457,,2,,5
317,119321,Daihatsu,Xenia,2014,MPV,5,7 penumpang,Manual,Bensin,Owner,Yes,No,Tangerang,105.000.000,84000,1300,2,1300 HP,6
318,119319,Mitsubishi,Xpander,2019,MPV,,,Matic,Bensin,Owner,Yes,Yes,Semarang,98.000.000,13000,,,,
319,119318,Honda,Jazz,2018,City Car,,,Manual,Bensin,Owner,Yes,Yes,Semarang,105.000.000,15000,,,,
320,119317,Honda,Mobilio,2017,MPV,,,Matic,Bensin,Owner,Yes,Yes,Semarang,80.000.000,40000,,,,
321,119316,Toyota,Avanza Veloz,2019,MPV,,,Matic,Bensin,Owner,Yes,Yes,Semarang,95.000.000,18000,,,,
322,119315,Toyota,Calya,2017,MPV,,,Matic,Bensin,Owner,Yes,Yes,Semarang,75.000.000,29000,,,,
323,119314,Toyota,Avanza Veloz,2016,MPV,,,Matic,Bensin,Owner,Yes,Yes,Semarang,80.000.000,33000,,,,
324,103982,Jeep,Wrangler Rubicon,2008,Jip,2,5 penumpang,Matic,Bensin,Owner,No,No,Bekasi,590.000.000,56000,,,,
325,99936,Mercedes-Benz,S 300 L,2011,Sedan,4,5 penumpang,Matic,Bensin,Dealer,Yes,No,Jakarta Selatan,475.000.000,30000,3000,,,
326,102147,Toyota,Yaris,2012,Hatcback,4,5 penumpang,Manual,Bensin,Owner,Yes,Yes,Makassar,141.000.000,80000,1500,2,,5
327,119313,Toyota,Hilux,2019,Truck,,,Manual,Diesel,Owner,Yes,Yes,Semarang,115.000.000,20000,,,,
328,119312,Toyota,Agya,2017,City Car,,,Matic,Bensin,Owner,Yes,Yes,Semarang,70.000.000,28000,,,,
329,119311,Toyota,Alphard,2007,Minibus,4,7 penumpang,Matic,Bensin,Owner,No,No,Jakarta Pusat,185.000.000,,3000,,,
330,119310,Toyota,Fortuner,2019,City Car,5,7 penumpang,Matic,Bensin,Owner,Yes,Yes,Surabaya,150.000.000,,,2,,
331,119309,Toyota,Yaris,2018,City Car,5,5 penumpang,Matic,Bensin,Owner,Yes,Yes,Surabaya,130.000.000,,,2,,
332,119308,Toyota,Rush,2018,SUV,5,7 penumpang,Matic,Bensin,Owner,Yes,Yes,Surabaya,130.000.000,,,2,,
333,119306,Toyota,Kijang Innova V 2.5,2012,MPV,5,7 penumpang,Matic,Diesel,Owner,Yes,No,Banjarnegara,120.000.000,47000,2500,2,,6
334,119305,Ford,Focus,2012,Sedan,4,5 penumpang,Matic,Bensin,Owner,No,No,Jakarta Selatan,129.000.000,60000,2000,,,
335,119304,Toyota,Kijang Innova G 2.4,2018,SUV,5,7 penumpang,Manual,Bensin,Owner,Yes,Yes,Surabaya,100.000.000,,,2,,
336,119303,Toyota,Avanza 1.3 E,2019,SUV,5,7 penumpang,Manual,Bensin,Owner,Yes,Yes,Surabaya,110.000.000,,,2,,
337,100275,Toyota,Yaris,2014,City Car,4,5 penumpang,Matic,Bensin,Owner,Yes,Yes,Sleman,182.000.000,50,15,2,15 HP,2
338,104298,Honda,City,2012,Sedan,4,5 penumpang,Matic,Bensin,Owner,Yes,Yes,Sleman,153.000.000,90,15,2,15 HP,2
339,100241,Mitsubishi,FUSO  4X2,2011,Truck,2,2 penumpang,Manual,Diesel,Owner,Yes,Yes,Jakarta Utara,359.000.000,83392,7545,,,
340,119302,Mitsubishi,Strada,2017,Komersial,5,5 penumpang,Manual,Diesel,Owner,Yes,Yes,Surabaya,100.000.000,,,4,,
341,119301,Honda,HR-V,2015,MPV,5,5 penumpang,Matic,Bensin,Owner,Yes,Yes,Surabaya,97.000.000,,,2,,
342,119300,Honda,Mobilio,2018,SUV,5,7 penumpang,Manual,Bensin,Owner,Yes,Yes,Surabaya,100.000.000,,,2,,
343,119299,Toyota,Fortuner VRZ,2017,SUV,5,7 penumpang,Matic,Bensin,Owner,No,Yes,Cibinong,122.000.000,,,,,
344,119298,Toyota,Kijang Innova G 2.0,2018,MPV,5,7 penumpang,Manual,Bensin,Owner,No,Yes,Cibinong,92.200.000,,,,,
345,119297,Honda,Brio,2016,City Car,5,5 penumpang,Matic,Bensin,Owner,No,Yes,Cibinong,80.000.000,,,,,
346,119296,Honda,Mobilio,2014,MPV,5,7 penumpang,Matic,Bensin,Owner,No,Yes,Cibinong,91.100.000,,,,,
347,119295,Honda,CR-V,2019,SUV,5,5 penumpang,Matic,Bensin,Owner,No,Yes,Cibinong,102.000.000,,,,,
348,119294,Honda,BRV,2018,MPV,5,7 penumpang,Matic,Bensin,Owner,No,Yes,Cibinong,93.300.000,,,,,
349,119293,Honda,Freed,2013,MPV,5,5 penumpang,Matic,Bensin,Owner,No,Yes,Cianjur,87.700.000,,,,,
350,104336,Daihatsu,Sigra,2016,MPV,4,7 penumpang,Manual,Bensin,Owner,Yes,Yes,Bekasi,105.000.000,80000,1200,2,,5
351,104423,Toyota,Rush,2015,SUV,5,,Matic,Bensin,Owner,Yes,Yes,Samarinda,90.000.000,133,1,4,1 HP,5
352,104569,Nissan,Teana,2014,Sedan,4,5 penumpang,Matic,Bensin,Owner,No,No,Jakarta Selatan,220.000.000,80000,2500,,,
353,119292,Suzuki,Ignis,2818,City Car,5,5 penumpang,Matic,Bensin,Owner,No,Yes,Cianjur,61.600.000,,,,,
354,119291,Toyota,Rush,2019,SUV,5,5 penumpang,Matic,Bensin,Dealer,No,Yes,Jakarta Timur,217.000.000,40000,1500,2,,6
355,119290,Toyota,Yaris,2013,Hatcback,5,5 penumpang,Matic,Bensin,Dealer,No,Yes,Jakarta Timur,115.000.000,107000,1500,2,,6
356,119289,Toyota,Fortuner VRZ,2017,SUV,5,7 penumpang,Matic,Bensin,Dealer,No,Yes,Cianjur,129.000.000,,,,,
357,119288,Mitsubishi,Outlander Sport,2016,SUV,5,7 penumpang,Matic,Bensin,Dealer,No,Yes,Cianjur,94.200.000,,,,,
358,119287,Toyota,Yaris,2015,City Car,5,5 penumpang,Matic,Bensin,Dealer,No,Yes,Cianjur,93.800.000,,,,,
359,119286,Honda,CR-V,2006,SUV,4,5 penumpang,Matic,Bensin,Owner,Yes,No,Bandung,85.000.000,150000,2000,2,,
360,119285,Toyota,Yaris,2013,City Car,5,5 penumpang,Matic,Bensin,Owner,No,Yes,Ciamis,43.000.000,,,,,
361,119284,Honda,Brio,2019,City Car,5,5 penumpang,Matic,Bensin,Owner,No,Yes,Ciamis,91.400.000,,,,,
362,119283,Mitsubishi,Pajero Sport,2016,SUV,5,7 penumpang,Matic,Diesel,Owner,No,Yes,Ciamis,126.400.000,,,,,
363,100088,Daihatsu,,2016,Minibus,4,7 penumpang,Manual,Bensin,Owner,No,No,Jakarta Timur,115.000.000,,1000,,,
364,104253,Toyota,Vios 1.5 G,2013,Sedan,4,5 penumpang,Manual,Bensin,Dealer,Yes,Yes,Bandung,93,150000,1500,2,,5
365,100287,Toyota,Dyna,2012,Truck,2,2 penumpang,Manual,Diesel,Owner,Yes,Yes,Jakarta Utara,179.000.000,73265,4009,,,
366,119282,Daihatsu,Terios R,2016,Minibus,5,7 penumpang,Matic,Bensin,Owner,No,Yes,Ciamis,90.200.000,,,,,
367,119281,Toyota,Agya,2017,City Car,5,5 penumpang,Matic,Bensin,Owner,No,Yes,Ciamis,90.700.000,,,,,
368,119280,Honda,Brio,2017,City Car,5,5 penumpang,Matic,Bensin,Owner,No,Yes,Ciamis,81.000.000,,,,,
369,119279,Toyota,Rush,2019,Sedan,5,5 penumpang,Matic,Bensin,Owner,No,Yes,Ciamis,93.500.000,,,,,
370,119278,Toyota,Rush,2013,SUV,5,7 penumpang,Matic,Bensin,Owner,No,Yes,Bogor Kabupaten,83.400.000,,,,,
371,119277,Honda,HR-V,2018,SUV,5,5 penumpang,Matic,Bensin,Owner,No,Yes,Bogor Kabupaten,100.000.000,,,,,
372,119276,Honda,CR-V,2011,SUV,5,5 penumpang,Matic,Bensin,Owner,No,Yes,Bogor Kabupaten,89.300.000,,,,,
373,119275,Toyota,Fortuner VRZ,2016,SUV,5,7 penumpang,Matic,Bensin,Owner,No,Yes,Bogor Kabupaten,120.900.000,,,,,
374,119274,Honda,City,2018,Sedan,5,5 penumpang,Matic,Bensin,Owner,No,Yes,Bogor Kabupaten,88.200.000,,,,,
375,119273,Daihatsu,Sirion,2016,City Car,5,5 penumpang,Manual,Bensin,Owner,No,Yes,Bogor Kabupaten,78.400.000,,,,,
376,104327,Mitsubishi,L 300,2019,Truck,2,2 penumpang,Manual,Diesel,Owner,Yes,No,Semarang,157.500.000,7000,,,,
377,103573,Mazda,2,2015,Hatcback,4,5 penumpang,Matic,Bensin,Owner,No,No,Bekasi,170.000.000,25000,1500,,,
378,104419,Honda,CR-V,2013,SUV,5,5 penumpang,Matic,Bensin,Owner,Yes,Yes,Samarinda,90.000.000,251,2,4,2 HP,5
379,119272,Daihatsu,Terios R,2018,Minibus,5,7 penumpang,Manual,Bensin,Owner,No,Yes,Bogor Kabupaten,96.800.000,,,,,
380,119271,Nissan,X-Trail,2014,SUV,5,5 penumpang,Matic,Bensin,Owner,No,Yes,Bogor Kabupaten,80.300.000,,,,,
381,119270,Honda,Brio,2016,City Car,5,5 penumpang,Matic,Bensin,Owner,No,Yes,Bogor Kabupaten,85.200.000,,,,,
382,119269,Toyota,Kijang Innova G 2.0,2016,MPV,5,7 penumpang,Manual,Bensin,Owner,No,Yes,Bogor Kabupaten,101.500.000,,,,,
383,119268,Toyota,Etios Valco,2016,City Car,5,5 penumpang,Manual,Bensin,Owner,No,Yes,Bogor,88.300.000,,,,,
384,119267,Honda,HR-V,2017,SUV,5,5 penumpang,Matic,Bensin,Dealer,No,Yes,Bogor,98.600.000,,,,,
385,119266,Honda,Jazz,2018,City Car,5,5 penumpang,Matic,Bensin,Dealer,No,Yes,Bogor,91.000.000,,,,,
386,119265,Honda,HR-V,2016,SUV,5,7 penumpang,Matic,Bensin,Dealer,No,Yes,Bogor,104.000.000,,,,,
387,119264,Toyota,Fortuner 2.5 G AT,2010,SUV,5,7 penumpang,Matic,Diesel,Dealer,No,Yes,Bogor,94.900.000,,,,,
388,119263,Mitsubishi,Pajero,2017,SUV,5,7 penumpang,Matic,Diesel,Dealer,No,Yes,Bogor,128.000.000,,,,,
389,104174,Mitsubishi,Colt,2018,Truck,2,5 penumpang,Manual,Diesel,Dealer,Yes,No,Semarang,152.500.000,21000,,,,
390,104443,Honda,Freed,2014,MPV,4,5 penumpang,Matic,Bensin,Owner,No,No,Bekasi,169.000.000,75000,1500,,,
